,ttime,pm1,pm2,pm3,am,sm,st,lum,temp,humd,pres
16198,2022-12-25 22:28:47,1.11,1.67,35.2,1.6,435.0,26.25,1.0,18.26,61.24,93495.31
36021,2022-12-25 22:43:24,1.11,1.67,34.08,0.0,380.0,26.25,3.0,17.57,66.96,93486.11
16199,2022-12-25 22:50:47,1.67,1.67,35.2,0.0,435.0,26.23,1.0,17.57,66.96,93486.11
36022,2022-12-25 23:06:22,0.55,1.11,34.08,0.8,379.0,26.23,3.0,17.87,67.31,93480.62
16200,2022-12-25 23:12:48,0.55,1.67,35.2,0.0,435.0,26.2,1.0,17.87,67.31,93480.62
36023,2022-12-25 23:29:22,1.11,1.11,34.08,0.0,379.0,26.2,3.0,17.57,70.48,93459.76
16201,2022-12-25 23:34:48,1.11,1.67,35.2,1.6,434.0,26.17,1.0,17.57,70.48,93459.76
36024,2022-12-25 23:52:24,1.67,1.11,34.08,0.0,379.0,26.17,3.0,17.11,74.79,93432.62
16202,2022-12-25 23:56:47,1.67,1.67,35.2,0.0,435.0,26.13,1.0,17.11,74.79,93432.62
36025,2022-12-26 00:15:23,0.55,1.67,34.08,0.8,379.0,26.13,3.0,17.75,72.61,93403.49
16203,2022-12-26 00:18:49,0.55,1.67,35.2,0.0,434.0,26.1,1.0,17.75,72.61,93403.49
36026,2022-12-26 00:38:23,1.11,1.67,34.08,0.8,379.0,26.1,3.0,17.18,76.2,93391.65
16204,2022-12-26 00:40:47,1.11,1.67,35.2,1.6,434.0,26.05,1.0,17.18,76.2,93391.65
36027,2022-12-26 01:01:24,0.55,1.11,33.52,0.8,379.0,26.05,3.0,17.32,76.49,93360.49
16205,2022-12-26 01:02:48,0.55,1.11,34.64,0.0,434.0,26.01,1.0,17.32,76.49,93360.49
36028,2022-12-26 01:24:22,1.11,1.11,33.52,0.0,379.0,26.01,3.0,17.28,77.01,93363.49
16206,2022-12-26 01:24:48,1.11,1.11,34.64,0.8,434.0,25.97,1.0,17.28,77.01,93363.49
16207,2022-12-26 01:46:48,1.67,1.11,34.64,0.0,435.0,25.92,1.0,17.28,77.01,93363.49
36029,2022-12-26 01:47:22,1.67,1.11,33.52,0.0,379.0,25.92,2.0,16.46,82.46,93316.11
16208,2022-12-26 02:08:48,0.55,1.67,35.2,0.0,435.0,25.87,1.0,16.46,82.46,93316.11
36030,2022-12-26 02:10:23,0.55,1.67,33.52,0.0,379.0,25.87,3.0,16.37,84.16,93309.72
16209,2022-12-26 02:30:49,1.11,1.67,35.2,0.0,436.0,25.83,1.0,16.37,84.16,93309.72
36031,2022-12-26 02:33:23,1.11,1.67,33.52,0.0,379.0,25.83,3.0,16.29,87.6,93281.78
16210,2022-12-26 02:52:48,1.67,1.67,35.2,0.0,436.0,25.78,1.0,16.29,87.6,93281.78
36032,2022-12-26 02:56:23,1.67,1.67,33.52,0.0,379.0,25.78,2.0,15.9,94.69,93274.14
16211,2022-12-26 03:14:48,0.55,1.67,35.2,0.0,436.0,25.73,1.0,15.9,94.69,93274.14
36033,2022-12-26 03:19:23,0.55,1.67,34.08,0.0,379.0,25.73,3.0,17.07,90.95,93251.32
16212,2022-12-26 03:36:45,1.11,1.67,35.2,0.0,436.0,25.68,1.0,17.07,90.95,93251.32
36034,2022-12-26 03:42:23,1.11,1.67,34.08,0.0,379.0,25.68,3.0,16.9,93.86,93255.7
16213,2022-12-26 03:58:49,1.67,1.67,35.2,1.6,436.0,25.63,1.0,16.9,93.86,93255.7
36035,2022-12-26 04:05:23,0.55,1.11,33.52,0.0,379.0,25.63,3.0,16.9,98.05,93266.12
16214,2022-12-26 04:20:49,0.55,1.67,35.2,0.8,435.0,25.59,1.0,16.9,98.05,93266.12
36036,2022-12-26 04:28:23,1.11,1.11,33.52,0.0,379.0,25.59,2.0,17.2,100.0,93268.3
16215,2022-12-26 04:42:49,1.11,1.67,35.2,0.0,435.0,25.54,1.0,17.2,100.0,93268.3
36037,2022-12-26 04:51:24,1.67,1.11,33.52,1.6,378.0,25.54,5.0,17.35,100.0,93275.05
16216,2022-12-26 05:04:49,0.55,1.11,34.64,2.4,435.0,25.49,1.0,17.35,100.0,93275.05
36038,2022-12-26 05:14:24,0.55,1.67,33.52,4.8,378.0,25.49,3.0,18.27,100.0,93292.25
16217,2022-12-26 05:26:52,1.11,1.11,34.64,0.8,436.0,25.44,1.0,18.27,100.0,93292.25
36039,2022-12-26 05:37:24,1.11,1.67,33.52,3.2,378.0,25.44,2.0,18.11,100.0,93320.06
16218,2022-12-26 05:48:55,1.67,1.11,34.64,1.6,435.0,25.4,1.0,18.11,100.0,93320.06
36040,2022-12-26 06:00:26,0.55,1.11,33.52,0.8,377.0,25.4,3.0,17.95,100.0,93349.61
16219,2022-12-26 06:11:01,0.55,1.67,35.2,0.8,435.0,25.35,1.0,17.95,100.0,93349.61
36041,2022-12-26 06:23:25,1.11,1.11,33.52,0.8,377.0,25.35,1.0,17.88,100.0,93383.72
16220,2022-12-26 06:32:59,1.11,1.67,35.2,0.0,435.0,25.3,9.0,17.88,100.0,93383.72
36042,2022-12-26 06:46:23,1.67,1.11,33.52,0.0,377.0,25.3,131.0,17.61,100.0,93405.37
16221,2022-12-26 06:54:59,1.67,1.67,35.2,0.0,435.0,25.25,622.0,17.61,100.0,93405.37
36043,2022-12-26 07:09:24,0.55,1.67,33.52,0.0,377.0,25.25,1201.0,17.55,100.0,93444.91
16222,2022-12-26 07:16:59,0.55,1.67,35.2,0.0,435.0,25.21,3552.0,17.55,100.0,93444.91
36044,2022-12-26 07:32:23,1.11,1.67,33.52,0.0,377.0,25.21,2229.0,17.81,100.0,93481.62
16223,2022-12-26 07:38:59,1.11,1.67,35.2,0.0,435.0,25.17,7493.0,17.81,100.0,93481.62
36045,2022-12-26 07:55:23,1.67,1.67,33.52,3.2,377.0,25.17,2997.0,18.61,100.0,93522.99
16224,2022-12-26 08:00:58,0.55,1.11,34.64,2.4,435.0,25.13,10649.0,18.61,100.0,93522.99
36046,2022-12-26 08:18:23,0.55,1.67,33.52,0.8,377.0,25.13,3630.0,19.98,100.0,93554.06
16225,2022-12-26 08:23:00,1.11,1.11,34.64,3.2,436.0,25.1,1926.0,19.98,100.0,93554.06
36047,2022-12-26 08:41:23,1.11,1.67,33.52,1.6,377.0,25.1,4099.0,23.51,82.26,93607.99
16226,2022-12-26 08:44:59,1.67,1.11,34.64,0.0,436.0,25.05,16743.0,23.51,82.26,93607.99
36048,2022-12-26 09:04:24,0.55,1.11,33.52,3.2,378.0,25.05,4814.0,23.71,81.62,93630.44
16227,2022-12-26 09:07:00,0.55,1.67,35.2,1.6,436.0,25.03,384.0,23.71,81.62,93630.44
36049,2022-12-26 09:27:24,1.11,1.11,33.52,3.2,378.0,25.03,5629.0,26.11,69.84,93637.82
16228,2022-12-26 09:29:00,1.11,1.67,35.2,4.0,437.0,25.01,384.0,26.11,69.84,93637.82
36050,2022-12-26 09:50:23,1.67,1.11,33.52,6.4,379.0,25.01,4991.0,27.26,62.81,93631.07
16229,2022-12-26 09:51:00,1.67,1.67,35.2,4.8,438.0,24.99,384.0,27.26,62.81,93631.07
36051,2022-12-26 10:13:24,0.55,1.67,33.52,3.2,379.0,24.99,7392.0,27.55,61.06,93629.97
16230,2022-12-26 10:35:15,1.11,1.67,35.2,5.6,439.0,24.93,384.0,27.55,61.06,93629.97
36052,2022-12-26 10:36:24,1.11,1.67,33.52,1.6,379.0,24.93,6197.0,28.2,59.6,93601.51
36053,2022-12-26 10:59:24,0.55,1.11,33.52,4.0,380.0,24.93,5015.0,29.43,55.47,93571.5
36054,2022-12-26 11:22:24,1.11,1.11,33.52,3.2,380.0,24.93,3865.0,29.61,53.33,93547.57
16231,2022-12-26 11:42:00,1.11,1.67,35.2,4.8,440.0,24.9,2157.0,29.61,53.33,93547.57
36055,2022-12-26 11:45:25,1.67,1.11,33.52,4.0,380.0,24.9,6319.0,28.94,55.04,93511.81
16232,2022-12-26 12:04:06,0.55,1.11,34.64,2.4,439.0,24.91,17046.0,28.94,55.04,93511.81
36056,2022-12-26 12:08:27,0.55,1.67,33.52,3.2,379.0,24.91,12032.0,29.67,53.16,93456.27
36057,2022-12-26 12:31:25,1.11,1.67,33.52,4.8,381.0,24.91,9310.0,31.37,48.05,93423.25
36058,2022-12-26 12:54:24,1.67,1.67,33.52,2.4,381.0,24.91,10436.0,31.34,46.68,93380.41
16233,2022-12-26 13:12:00,0.55,1.67,35.2,2.4,442.0,25.04,7395.0,31.34,46.68,93380.41
36059,2022-12-26 13:17:26,0.55,1.67,33.52,2.4,381.0,25.04,2327.0,33.13,43.58,93348.63
36060,2022-12-26 13:40:25,1.11,1.67,33.52,6.4,381.0,25.04,527.0,32.11,44.41,93314.41
16234,2022-12-26 13:56:19,1.67,1.67,35.2,7.2,443.0,25.18,10430.0,32.11,44.41,93314.41
36061,2022-12-26 14:03:25,0.55,1.11,33.52,6.4,381.0,25.18,12366.0,31.75,44.7,93297.74
16235,2022-12-26 14:19:02,0.55,1.67,35.2,1.6,442.0,25.26,8676.0,31.75,44.7,93297.74
36062,2022-12-26 14:26:25,1.11,1.11,33.52,4.0,380.0,25.26,14768.0,30.56,48.27,93278.24
16236,2022-12-26 14:41:01,1.11,1.67,35.2,8.0,443.0,25.36,7996.0,30.56,48.27,93278.24
36063,2022-12-26 14:49:26,1.67,1.11,33.52,0.8,379.0,25.36,12401.0,28.82,49.58,93270.44
16237,2022-12-26 15:03:01,0.55,1.11,34.64,4.8,442.0,25.45,7632.0,28.82,49.58,93270.44
36064,2022-12-26 15:12:25,0.55,1.67,33.52,0.8,379.0,25.45,10541.0,28.78,49.65,93257.0
16238,2022-12-26 15:25:02,1.11,1.11,34.64,0.8,441.0,25.55,7005.0,28.78,49.65,93257.0
36065,2022-12-26 15:35:25,1.11,1.67,33.52,0.8,378.0,25.55,384.0,28.96,50.89,93255.45
16239,2022-12-26 15:47:02,1.67,1.11,34.64,2.4,441.0,25.69,6843.0,28.96,50.89,93255.45
36066,2022-12-26 15:58:26,1.67,1.67,33.52,1.6,379.0,25.69,6469.0,28.2,51.02,93262.12
16240,2022-12-26 16:09:02,0.55,1.67,34.64,1.6,441.0,25.8,6374.0,28.2,51.02,93262.12
36067,2022-12-26 16:21:25,0.55,1.67,33.52,1.6,379.0,25.8,7651.0,28.45,50.85,93272.88
16241,2022-12-26 16:31:02,1.11,1.67,34.64,2.4,442.0,25.92,5561.0,28.45,50.85,93272.88
36068,2022-12-26 16:44:26,1.11,1.67,33.52,0.8,379.0,25.92,7232.0,28.0,52.58,93274.57
16242,2022-12-26 16:53:02,1.67,1.67,34.64,7.2,441.0,26.02,4365.0,28.0,52.58,93274.57
36069,2022-12-26 17:07:26,0.55,1.11,33.52,3.2,379.0,26.02,4657.0,26.98,54.61,93306.12
16243,2022-12-26 17:15:03,0.55,1.67,35.2,0.0,440.0,26.11,3303.0,26.98,54.61,93306.12
36070,2022-12-26 17:30:26,1.11,1.11,33.52,1.6,379.0,26.11,2844.0,26.3,56.45,93318.17
16244,2022-12-26 17:37:03,1.11,1.67,35.2,3.2,439.0,26.2,2203.0,26.3,56.45,93318.17
36071,2022-12-26 17:53:26,1.67,1.11,33.52,0.8,379.0,26.2,909.0,25.63,58.21,93349.53
16245,2022-12-26 17:59:01,1.67,1.67,35.2,0.0,439.0,26.29,668.0,25.63,58.21,93349.53
36072,2022-12-26 18:16:29,0.55,1.67,33.52,0.8,379.0,26.29,38.0,24.28,63.88,93382.47
16246,2022-12-26 18:21:03,0.55,1.67,35.2,0.0,439.0,26.36,11.0,24.28,63.88,93382.47
36073,2022-12-26 18:39:25,1.11,1.67,33.52,0.0,380.0,26.36,5.0,23.13,69.53,93421.26
16247,2022-12-26 18:43:02,1.11,1.67,35.2,0.0,438.0,26.43,1.0,23.13,69.53,93421.26
36074,2022-12-26 19:02:25,0.55,1.11,33.52,1.6,380.0,26.43,5.0,22.17,74.84,93448.09
16248,2022-12-26 19:05:02,0.55,1.11,34.64,0.8,438.0,26.49,1.0,22.17,74.84,93448.09
36075,2022-12-26 19:25:27,1.11,1.11,33.52,0.0,380.0,26.49,4.0,21.77,78.44,93500.65
16249,2022-12-26 19:27:02,1.11,1.11,34.64,0.0,437.0,26.53,1.0,21.77,78.44,93500.65
36076,2022-12-26 19:48:26,1.67,1.11,33.52,0.0,380.0,26.53,4.0,20.98,84.24,93532.7
16250,2022-12-26 19:49:02,1.67,1.11,34.64,0.0,438.0,26.57,1.0,20.98,84.24,93532.7
16251,2022-12-26 20:11:03,0.55,1.67,35.2,0.0,438.0,26.6,1.0,20.98,84.24,93532.7
36077,2022-12-26 20:11:26,0.55,1.67,33.52,0.0,380.0,26.6,4.0,20.61,88.28,93563.9
16252,2022-12-26 20:33:00,1.11,1.67,35.2,0.0,438.0,26.62,1.0,20.61,88.28,93563.9
36078,2022-12-26 20:34:28,1.11,1.67,33.52,1.6,380.0,26.62,4.0,22.45,79.32,93587.68
16253,2022-12-26 20:55:02,1.67,1.67,35.2,0.8,437.0,26.64,1.0,22.45,79.32,93587.68
36079,2022-12-26 20:57:26,1.67,1.67,33.52,2.4,381.0,26.64,4.0,22.93,76.96,93602.42
16254,2022-12-26 21:17:03,0.55,1.67,35.2,0.0,437.0,26.65,1.0,22.93,76.96,93602.42
36080,2022-12-26 21:20:27,0.55,1.67,33.52,1.6,381.0,26.65,4.0,21.97,82.56,93608.4
16255,2022-12-26 21:39:03,1.11,1.67,35.2,0.0,437.0,26.65,1.0,21.97,82.56,93608.4
36081,2022-12-26 21:43:26,1.11,1.67,33.52,0.0,381.0,26.65,4.0,21.44,85.84,93618.9
16256,2022-12-26 22:01:03,0.55,1.11,34.64,2.4,437.0,26.65,1.0,21.44,85.84,93618.9
36082,2022-12-26 22:06:27,0.55,1.11,33.52,0.8,381.0,26.65,3.0,21.79,83.95,93624.75
16257,2022-12-26 22:23:03,1.11,1.11,34.64,2.4,437.0,26.64,1.0,21.79,83.95,93624.75
36083,2022-12-26 22:29:27,1.11,1.11,33.52,2.4,381.0,26.64,4.0,22.03,83.21,93624.22
16258,2022-12-26 22:45:04,1.67,1.11,34.64,0.0,436.0,26.62,1.0,22.03,83.21,93624.22
36084,2022-12-26 22:52:27,1.67,1.11,33.52,4.0,381.0,26.62,4.0,22.2,82.59,93612.79
16259,2022-12-26 23:07:04,0.55,1.67,34.64,5.6,437.0,26.61,1.0,22.2,82.59,93612.79
36085,2022-12-26 23:15:27,0.55,1.67,33.52,0.8,381.0,26.61,5.0,22.04,83.26,93593.97
16260,2022-12-26 23:29:05,1.11,1.67,34.64,0.8,436.0,26.59,1.0,22.04,83.26,93593.97
36086,2022-12-26 23:38:29,1.11,1.67,33.52,1.6,381.0,26.59,3.0,21.7,85.44,93596.26
16261,2022-12-26 23:51:03,1.67,1.67,34.64,0.0,436.0,26.57,1.0,21.7,85.44,93596.26
36087,2022-12-27 00:01:28,0.55,1.11,33.52,0.8,381.0,26.57,2.0,21.67,86.34,93593.65
16262,2022-12-27 00:13:05,0.55,1.67,35.2,2.4,437.0,26.55,1.0,21.67,86.34,93593.65
36088,2022-12-27 00:24:29,1.11,1.11,33.52,1.6,381.0,26.55,2.0,21.75,86.11,93591.17
16263,2022-12-27 00:35:04,1.11,1.67,35.2,0.0,436.0,26.52,1.0,21.75,86.11,93591.17
36089,2022-12-27 00:47:27,1.67,1.11,33.52,4.8,381.0,26.52,2.0,21.53,87.54,93577.22
16264,2022-12-27 00:57:03,1.67,1.67,35.2,2.4,437.0,26.49,1.0,21.53,87.54,93577.22
36090,2022-12-27 01:10:27,0.55,1.67,33.52,0.8,381.0,26.49,5.0,21.6,87.99,93560.8
16265,2022-12-27 01:19:04,0.55,1.67,35.2,1.6,436.0,26.46,1.0,21.6,87.99,93560.8
36091,2022-12-27 01:33:29,1.11,1.67,33.52,4.0,381.0,26.46,4.0,21.56,88.67,93538.6
16266,2022-12-27 01:41:04,1.11,1.67,35.2,0.0,436.0,26.43,1.0,21.56,88.67,93538.6
36092,2022-12-27 01:56:28,1.67,1.67,33.52,0.8,381.0,26.43,3.0,21.45,89.83,93513.19
16267,2022-12-27 02:03:04,0.55,1.11,34.64,2.4,436.0,26.4,1.0,21.45,89.83,93513.19
36093,2022-12-27 02:19:28,0.55,1.67,33.52,2.4,381.0,26.4,5.0,21.27,92.68,93494.34
16268,2022-12-27 02:25:04,1.11,1.11,34.64,2.4,437.0,26.36,1.0,21.27,92.68,93494.34
36094,2022-12-27 02:42:28,1.11,1.67,33.52,0.8,381.0,26.36,5.0,20.86,95.59,93473.07
16269,2022-12-27 02:47:04,1.67,1.11,34.64,0.0,436.0,26.33,1.0,20.86,95.59,93473.07
36095,2022-12-27 03:05:28,0.55,1.11,33.52,2.4,381.0,26.33,0.0,20.53,98.76,93437.56
16270,2022-12-27 03:09:04,0.55,1.67,34.64,8.0,436.0,26.3,1.0,20.53,98.76,93437.56
36096,2022-12-27 03:28:28,1.11,1.11,33.52,1.6,381.0,26.3,0.0,20.47,100.0,93423.99
16271,2022-12-27 03:31:03,1.11,1.67,34.64,1.6,436.0,26.27,1.0,20.47,100.0,93423.99
36097,2022-12-27 03:51:28,1.67,1.11,33.52,3.2,381.0,26.27,0.0,20.19,100.0,93419.82
16272,2022-12-27 03:53:01,1.67,1.67,34.64,4.8,436.0,26.24,1.0,20.19,100.0,93419.82
36098,2022-12-27 04:14:28,0.55,1.67,33.52,3.2,380.0,26.24,0.0,19.8,100.0,93413.84
16273,2022-12-27 04:15:03,0.55,1.67,35.2,0.8,436.0,26.2,1.0,19.8,100.0,93413.84
16274,2022-12-27 04:37:05,1.11,1.67,35.2,0.0,436.0,26.17,1.0,19.8,100.0,93413.84
36099,2022-12-27 04:37:29,1.11,1.67,33.52,0.0,381.0,26.17,0.0,19.37,100.0,93424.32
16275,2022-12-27 04:59:04,1.67,1.67,35.2,2.4,436.0,26.14,1.0,19.37,100.0,93424.32
36100,2022-12-27 05:00:29,0.55,1.11,33.52,1.6,380.0,26.14,0.0,19.35,100.0,93438.54
16276,2022-12-27 05:21:03,0.55,1.67,35.2,1.6,436.0,26.11,1.0,19.35,100.0,93438.54
36101,2022-12-27 05:23:29,1.11,1.11,33.52,1.6,380.0,26.11,0.0,19.3,100.0,93452.56
16277,2022-12-27 05:43:06,1.11,1.67,35.2,3.2,436.0,26.07,1.0,19.3,100.0,93452.56
36102,2022-12-27 05:46:29,1.67,1.11,33.52,0.8,380.0,26.07,0.0,19.0,100.0,93475.2
16278,2022-12-27 06:05:04,0.55,1.11,34.64,1.6,435.0,26.04,1.0,19.0,100.0,93475.2
36103,2022-12-27 06:09:30,0.55,1.67,33.52,2.4,380.0,26.04,1.0,19.29,100.0,93497.4
16279,2022-12-27 06:27:06,1.11,1.11,34.64,9.6,435.0,26.0,4.0,19.29,100.0,93497.4
36104,2022-12-27 06:32:28,1.11,1.67,33.52,0.0,380.0,26.0,4.0,19.38,100.0,93519.68
16280,2022-12-27 06:49:04,1.67,1.11,34.64,0.8,436.0,25.97,286.0,19.38,100.0,93519.68
36105,2022-12-27 06:55:27,1.67,1.67,33.52,1.6,379.0,25.97,417.0,19.23,100.0,93553.74
16281,2022-12-27 07:11:04,0.55,1.67,35.2,1.6,435.0,25.92,2296.0,19.23,100.0,93553.74
36106,2022-12-27 07:18:27,0.55,1.67,33.52,0.0,379.0,25.92,1692.0,19.15,100.0,93597.42
16282,2022-12-27 07:33:05,1.11,1.67,35.2,0.0,435.0,25.9,5940.0,19.15,100.0,93597.42
36107,2022-12-27 07:41:30,1.11,1.67,33.52,0.8,379.0,25.9,2663.0,19.59,100.0,93623.95
16283,2022-12-27 07:55:04,1.67,1.67,35.2,1.6,435.0,25.86,9635.0,19.59,100.0,93623.95
36108,2022-12-27 08:04:27,0.55,1.11,33.52,2.4,379.0,25.86,3411.0,20.27,100.0,93663.28
16284,2022-12-27 08:17:04,0.55,1.67,35.2,2.4,436.0,25.83,14969.0,20.27,100.0,93663.28
36109,2022-12-27 08:27:30,1.11,1.11,33.52,5.6,379.0,25.83,4176.0,21.77,100.0,93684.86
16285,2022-12-27 08:39:05,1.11,1.67,35.2,1.6,437.0,25.8,13374.0,21.77,100.0,93684.86
36110,2022-12-27 08:50:28,1.67,1.11,33.52,2.4,380.0,25.8,4434.0,23.61,83.91,93728.76
16286,2022-12-27 09:01:07,0.55,1.11,34.64,7.2,437.0,25.77,13401.0,23.61,83.91,93728.76
36111,2022-12-27 09:13:28,0.55,1.67,33.52,4.0,380.0,25.77,5334.0,25.29,73.48,93760.66
16287,2022-12-27 09:23:05,1.11,1.11,34.64,2.4,438.0,25.75,384.0,25.29,73.48,93760.66
36112,2022-12-27 09:36:28,1.11,1.67,33.52,8.8,381.0,25.75,5062.0,26.73,65.82,93771.8
16288,2022-12-27 09:45:05,1.67,1.11,34.64,5.6,439.0,25.73,384.0,26.73,65.82,93771.8
36113,2022-12-27 09:59:28,0.55,1.11,33.52,5.6,381.0,25.73,5415.0,27.39,61.46,93761.82
36114,2022-12-27 10:22:28,1.11,1.11,33.52,4.0,381.0,25.73,7862.0,29.37,55.98,93743.55
36115,2022-12-27 10:45:29,1.67,1.11,33.52,2.4,382.0,25.73,7392.0,29.39,54.34,93726.43
16289,2022-12-27 10:51:05,1.67,1.67,34.64,0.8,439.0,25.65,384.0,29.39,54.34,93726.43
36116,2022-12-27 11:08:29,0.55,1.67,33.52,1.6,383.0,25.65,4465.0,30.45,50.48,93691.26
16290,2022-12-27 11:13:03,0.55,1.67,35.2,4.0,441.0,25.63,497.0,30.45,50.48,93691.26
36117,2022-12-27 11:31:29,1.11,1.67,33.52,5.6,382.0,25.63,4727.0,29.04,51.35,93666.94
16291,2022-12-27 11:35:04,1.11,1.67,35.2,4.0,439.0,25.61,1855.0,29.04,51.35,93666.94
36118,2022-12-27 11:54:29,1.67,1.67,33.52,4.8,383.0,25.61,5310.0,29.15,51.23,93616.9
36119,2022-12-27 12:17:29,0.55,1.67,33.52,8.8,383.0,25.61,8127.0,30.7,46.6,93561.28
16292,2022-12-27 12:19:05,0.55,1.67,35.2,6.4,441.0,25.64,9574.0,30.7,46.6,93561.28
36120,2022-12-27 12:40:30,1.11,1.67,33.52,4.8,383.0,25.64,5404.0,32.33,43.16,93511.89
16293,2022-12-27 12:41:12,1.11,1.67,35.2,6.4,442.0,25.67,9968.0,32.33,43.16,93511.89
36121,2022-12-27 13:03:29,0.55,1.11,33.52,5.6,382.0,25.67,10417.0,31.11,42.15,93485.09
16294,2022-12-27 13:26:06,1.11,1.11,34.64,1.6,441.0,25.76,11268.0,31.11,42.15,93485.09
36122,2022-12-27 13:26:29,1.11,1.11,33.52,3.2,381.0,25.76,11791.0,30.34,43.63,93436.28
16295,2022-12-27 13:48:06,1.67,1.11,34.64,3.2,442.0,25.83,9375.0,30.34,43.63,93436.28
36123,2022-12-27 13:49:33,1.67,1.11,33.52,4.8,381.0,25.83,10463.0,30.13,43.5,93402.99
16296,2022-12-27 14:10:06,0.55,1.67,35.2,8.8,442.0,25.91,10336.0,30.13,43.5,93402.99
36124,2022-12-27 14:12:29,0.55,1.67,33.52,2.4,382.0,25.91,384.0,32.29,40.62,93362.22
16297,2022-12-27 14:32:08,1.11,1.67,35.2,2.4,442.0,25.98,8236.0,32.29,40.62,93362.22
36125,2022-12-27 14:35:30,1.11,1.67,33.52,1.6,381.0,25.98,15251.0,29.7,45.62,93338.81
16298,2022-12-27 14:54:07,1.67,1.67,35.2,1.6,442.0,26.08,6009.0,29.7,45.62,93338.81
36126,2022-12-27 14:58:30,1.67,1.67,33.52,0.8,381.0,26.08,10806.0,28.68,46.22,93334.11
16299,2022-12-27 15:16:06,0.55,1.67,35.2,3.2,441.0,26.18,7503.0,28.68,46.22,93334.11
36127,2022-12-27 15:21:29,0.55,1.67,33.52,4.8,381.0,26.18,384.0,32.09,40.98,93319.89
16300,2022-12-27 15:38:07,1.11,1.67,35.2,4.8,443.0,26.29,6306.0,32.09,40.98,93319.89
36128,2022-12-27 15:44:30,1.11,1.67,33.52,2.4,383.0,26.29,12810.0,31.7,40.09,93332.22
16301,2022-12-27 16:00:07,0.55,1.11,34.64,6.4,442.0,26.39,7726.0,31.7,40.09,93332.22
36129,2022-12-27 16:07:30,0.55,1.11,33.52,3.2,381.0,26.39,9404.0,28.82,45.38,93341.39
16302,2022-12-27 16:22:08,1.11,1.11,34.64,5.6,441.0,26.49,5109.0,28.82,45.38,93341.39
36130,2022-12-27 16:30:31,1.11,1.11,33.52,8.0,381.0,26.49,8165.0,28.1,46.07,93354.35
16303,2022-12-27 16:44:06,1.67,1.11,34.64,0.8,441.0,26.57,4720.0,28.1,46.07,93354.35
36131,2022-12-27 16:53:32,1.67,1.11,33.52,0.0,380.0,26.57,5677.0,27.94,47.66,93369.26
16304,2022-12-27 17:06:06,0.55,1.67,34.64,3.2,440.0,26.68,3632.0,27.94,47.66,93369.26
36132,2022-12-27 17:16:31,0.55,1.67,33.52,3.2,381.0,26.68,3720.0,27.34,48.71,93399.5
16305,2022-12-27 17:28:06,1.11,1.67,34.64,0.0,440.0,26.75,2494.0,27.34,48.71,93399.5
36133,2022-12-27 17:39:31,1.11,1.67,33.52,0.0,381.0,26.75,1608.0,26.55,52.38,93429.4
16306,2022-12-27 17:50:09,1.67,1.67,34.64,2.4,439.0,26.84,1211.0,26.55,52.38,93429.4
36134,2022-12-27 18:02:31,0.55,1.11,33.52,0.0,381.0,26.84,378.0,24.79,57.58,93447.62
16307,2022-12-27 18:12:07,0.55,1.67,35.2,0.0,439.0,26.91,118.0,24.79,57.58,93447.62
36135,2022-12-27 18:25:29,1.11,1.11,33.52,0.0,381.0,26.91,7.0,23.13,65.17,93475.8
16308,2022-12-27 18:34:09,1.11,1.67,35.2,0.0,439.0,26.97,1.0,23.13,65.17,93475.8
36136,2022-12-27 18:48:32,1.67,1.11,33.52,0.0,381.0,26.97,4.0,21.98,72.1,93493.82
16309,2022-12-27 18:56:05,1.67,1.67,35.2,0.0,438.0,27.03,1.0,21.98,72.1,93493.82
36137,2022-12-27 19:11:30,0.55,1.67,33.52,0.0,380.0,27.03,3.0,21.32,76.68,93524.42
16310,2022-12-27 19:18:08,0.55,1.67,35.2,0.0,438.0,27.07,1.0,21.32,76.68,93524.42
36138,2022-12-27 19:34:30,1.11,1.67,33.52,0.0,380.0,27.07,4.0,21.51,76.06,93542.75
16311,2022-12-27 19:40:07,1.11,1.67,35.2,0.0,437.0,27.12,1.0,21.51,76.06,93542.75
36139,2022-12-27 19:57:33,1.67,1.67,33.52,0.0,381.0,27.12,4.0,21.78,73.43,93575.62
16312,2022-12-27 20:02:07,0.55,1.11,34.64,0.0,437.0,27.14,1.0,21.78,73.43,93575.62
36140,2022-12-27 20:20:31,0.55,1.67,33.52,0.0,381.0,27.14,4.0,21.32,74.63,93595.85
16313,2022-12-27 20:24:08,1.11,1.11,34.64,0.0,437.0,27.17,1.0,21.32,74.63,93595.85
36141,2022-12-27 20:43:31,1.11,1.67,33.52,0.8,381.0,27.17,4.0,21.54,72.64,93611.14
16314,2022-12-27 20:46:08,1.67,1.11,34.64,0.0,437.0,27.19,1.0,21.54,72.64,93611.14
36142,2022-12-27 21:06:31,0.55,1.11,33.52,1.6,381.0,27.19,4.0,22.45,68.75,93628.24
16315,2022-12-27 21:08:08,0.55,1.67,35.2,4.0,437.0,27.19,1.0,22.45,68.75,93628.24
36143,2022-12-27 21:29:31,1.11,1.11,33.52,0.0,381.0,27.19,3.0,21.88,71.84,93647.57
16316,2022-12-27 21:30:08,1.11,1.67,35.2,0.0,437.0,27.19,1.0,21.88,71.84,93647.57
16317,2022-12-27 21:52:08,1.67,1.67,35.2,0.0,437.0,27.19,1.0,21.88,71.84,93647.57
